City1,city1_longitude,city1_latitude,City2,city2_longitude,city2_latitude,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,10/19,80567,479,85.7,2311,186190337,217381904,94064,2019,10,2019/10/19
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,10/19,100410,590,86.9,1971,197908110,227656413,115503,2019,10,2019/10/19
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,10/19,13177,338,62.1,284,3742268,6030456,21234,2019,10,2019/10/19
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,10/19,17016,531,68.8,310,5274960,7671260,24746,2019,10,2019/10/19
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,10/19,27089,182,80,3131,84815659,105974957,33847,2019,10,2019/10/19
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,10/19,15704,123,74.2,2651,41631304,56111066,21166,2019,10,2019/10/19
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,10/19,28748,215,76,3155,90699940,119407285,37847,2019,10,2019/10/19
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,10/19,0,0,0,370,0,0,0,2019,10,2019/10/19
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,10/19,142101,939,83,618,87818418,105867108,171306,2019,10,2019/10/19
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,10/19,64377,479,84.9,1039,66887703,78797760,75840,2019,10,2019/10/19
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,10/19,0,0,0,0,0,0,0,2019,10,2019/10/19
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,10/19,23928,172,84.3,1526,36514128,43333822,28397,2019,10,2019/10/19
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,10/19,26547,331,62.4,538,14282286,22880602,42529,2019,10,2019/10/19
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,10/19,43237,518,66.8,1250,54046250,80945000,64756,2019,10,2019/10/19
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,10/19,80299,756,81.6,476,38222324,46825072,98372,2019,10,2019/10/19
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,10/19,24452,150,90.7,914,22349128,24648752,26968,2019,10,2019/10/19
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,10/19,53697,324,92,1454,78075438,84849624,58356,2019,10,2019/10/19
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,10/19,63995,444,88.6,837,53563815,60447303,72219,2019,10,2019/10/19
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,10/19,21067,429,68.5,457,9627619,14055035,30755,2019,10,2019/10/19
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,10/19,44516,283,86.8,836,37215376,42883456,51296,2019,10,2019/10/19
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,10/19,196929,1131,91.7,1330,262458078,286297394,214805,2019,10,2019/10/19
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,10/19,188376,1027,89.7,2706,509745456,568048932,209922,2019,10,2019/10/19
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,10/19,823951,5397,86.1,706,584424493,678808495,957031,2019,10,2019/10/19
MELBOURNE,144.9631 ,-37.8136 ,TOWNSVILLE,146.8169,-19.259,10/19,0,0,0,2055,0,0,0,2019,10,2019/10/19
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,10/19,255206,1591,91.8,680,173540080,189097800,278085,2019,10,2019/10/19
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,10/19,35178,414,65,1312,46153536,71004128,54119,2019,10,2019/10/19
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,10/19,157973,770,89.8,3284,518783332,577580068,175877,2019,10,2019/10/19
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,10/19,32714,386,60.5,1019,33335566,55068798,54042,2019,10,2019/10/19
PROSERPINE,148.5832 ,-20.4018 ,SYDNEY,151.2093,-33.8688,10/19,11398,70,89.4,1517,17290766,19332648,12744,2019,10,2019/10/19
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,10/19,17729,365,75.5,321,5691009,7534191,23471,2019,10,2019/10/19
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,10/19,39668,288,89,612,24276816,27270720,44560,2019,10,2019/10/19
SYDNEY,151.2093 ,-33.8688 ,TAMWORTH,150.932,-31.0927,10/19,15764,370,67.2,320,5044480,7503680,23449,2019,10,2019/10/19
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,10/19,16535,108,85.7,1690,27944150,32600100,19290,2019,10,2019/10/19
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,10/1,17146,503,68.5,367,6292582,9180138,25014,2019,10,2019/10/1
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,9/19,20194,521,72.7,452,9127688,12556560,27780,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,9/19,12781,118,77.5,1316,16819796,21708736,16496,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,9/19,75747,539,80.1,1622,122861634,153353612,94546,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,9/19,17117,153,66.9,972,16637724,24861816,25578,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,9/19,210920,1588,81,643,135562120,167386392,260424,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,9/19,18370,118,86.6,1607,29520590,34074828,21204,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,9/19,53322,455,77.8,2120,113042640,145328120,68551,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,9/19,14475,620,60.9,246,3560850,5844468,23758,2019,9,2019/9/19
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,9/19,152863,1063,84.5,1167,178391121,211212996,180988,2019,9,2019/9/19
ARMIDALE,151.6661 ,-30.5006 ,SYDNEY,151.2093,-33.8688,9/19,11104,376,70.4,382,4241728,6027196,15778,2019,9,2019/9/19
ALICE SPRINGS,133.8700 ,-23.7000 ,DARWIN,130.8444,-12.4637,9/19,9906,162,37.1,1305,12927330,34848720,26704,2019,9,2019/9/19
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,9/19,0,0,0,1860,0,0,0,2019,9,2019/9/19
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,9/19,0,0,0,2022,0,0,0,2019,9,2019/9/19
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,9/19,18580,120,86.4,2181,40522980,46926396,21516,2019,9,2019/9/19
BUNDABERG,152.2400 ,-24.4500 ,BRISBANE,153.026,-27.4705,9/19,13492,300,72.4,287,3872204,5351976,18648,2019,9,2019/9/19
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,9/19,31534,328,83.9,1677,52882518,63026691,37583,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,9/19,60656,558,77,956,57987136,75263012,78727,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,9/19,109987,914,83.1,1391,152991917,184000089,132279,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,9/19,32518,245,81.2,2852,92741336,114188376,40038,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,9/19,17550,373,69,653,11460150,16605790,25430,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,9/19,21364,417,68.2,434,9271976,13602428,31342,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,9/19,19204,126,86,1791,34394364,39989448,22328,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,9/19,12425,124,80.5,888,11033400,13710720,15440,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,9/19,12346,152,76.6,1573,19420258,25363052,16124,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,9/19,312075,2111,86.6,1381,430735281,497462439,360393,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,9/19,69701,669,80.7,797,55551697,68815371,86343,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,9/19,0,0,0,780,0,0,0,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,9/19,52663,491,77.3,614,32335082,41824452,68118,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,9/19,82912,511,87.2,3615,299726880,343772040,95096,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,9/19,23677,152,86.9,895,21190915,24379800,27240,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,9/19,47253,655,85.7,518,24477054,28546462,55109,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,9/19,401748,2954,82.5,753,302516244,366789312,487104,2019,9,2019/9/19
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,9/19,91326,743,81.7,1112,101554512,124327160,111805,2019,9,2019/9/19
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,9/19,101620,949,68.2,470,47761400,70020130,148979,2019,9,2019/9/19
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,9/19,83904,1431,77,236,19801344,25725180,109005,2019,9,2019/9/19
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,9/19,27985,416,73.5,443,12397355,16876528,38096,2019,9,2019/9/19
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,9/19,84627,481,87.6,2311,195572997,223362772,96652,2019,9,2019/9/19
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,9/19,84384,527,81.4,1971,166320864,204349338,103678,2019,9,2019/9/19
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,9/19,12368,319,60.9,284,3512512,5770312,20318,2019,9,2019/9/19
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,9/19,15738,503,67,310,4878780,7276940,23474,2019,9,2019/9/19
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,9/19,27904,175,86.3,3131,87367424,101228361,32331,2019,9,2019/9/19
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,9/19,15054,120,72.6,2651,39908154,54963183,20733,2019,9,2019/9/19
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,9/19,29461,208,80.5,3155,92949455,115510860,36612,2019,9,2019/9/19
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,9/19,0,0,0,370,0,0,0,2019,9,2019/9/19
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,9/19,126315,877,79.1,618,78062670,98638980,159610,2019,9,2019/9/19
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,9/19,55974,434,82.4,1039,58156986,70565763,67917,2019,9,2019/9/19
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,9/19,0,0,0,0,0,0,0,2019,9,2019/9/19
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,9/19,20531,161,77,1526,31330306,40686212,26662,2019,9,2019/9/19
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,9/19,23207,329,55.9,538,12485366,22332918,41511,2019,9,2019/9/19
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,9/19,41667,489,70.4,1250,52083750,74027500,59222,2019,9,2019/9/19
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,9/19,70054,682,80.3,476,33345704,41551944,87294,2019,9,2019/9/19
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,9/19,20893,134,87.3,914,19096202,21872020,23930,2019,9,2019/9/19
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,9/19,54506,327,92.6,1454,79251724,85556268,58842,2019,9,2019/9/19
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,9/19,56980,421,83.6,837,47692260,57023973,68129,2019,9,2019/9/19
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,9/19,20249,407,68.9,457,9253793,13429859,29387,2019,9,2019/9/19
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,9/19,39590,258,84.3,836,33097240,39251872,46952,2019,9,2019/9/19
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,9/19,186828,1058,93.1,1330,249020356,267527108,200714,2019,9,2019/9/19
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,9/19,170156,1012,83,2706,460442136,554545992,204932,2019,9,2019/9/19
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,9/19,747723,4976,84.4,706,530438205,628138988,885572,2019,9,2019/9/19
MELBOURNE,144.9631 ,-37.8136 ,TOWNSVILLE,146.8169,-19.259,9/19,0,0,0,2055,0,0,0,2019,9,2019/9/19
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,9/19,227457,1528,86.2,680,154670760,179531560,264017,2019,9,2019/9/19
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,9/19,32415,396,64.5,1312,42528480,65924064,50247,2019,9,2019/9/19
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,9/19,135822,740,83.2,3284,446039448,535922528,163192,2019,9,2019/9/19
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,9/19,29139,349,60.6,1019,29692641,49020014,48106,2019,9,2019/9/19
PROSERPINE,148.5832 ,-20.4018 ,SYDNEY,151.2093,-33.8688,9/19,9697,63,84.8,1517,14710349,17339310,11430,2019,9,2019/9/19
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,9/19,16172,356,70.8,321,5191212,7334208,22848,2019,9,2019/9/19
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,9/19,35867,278,84.3,612,21950604,26038152,42546,2019,9,2019/9/19
SYDNEY,151.2093 ,-33.8688 ,TAMWORTH,150.932,-31.0927,9/19,15271,339,71.1,320,4886720,6868480,21464,2019,9,2019/9/19
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,9/19,16365,112,83.2,1690,27656850,33259200,19680,2019,9,2019/9/19
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,9/1,16646,490,67.9,367,6109082,8998840,24520,2019,9,2019/9/1
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,8/19,21380,525,75,452,9663760,12892396,28523,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,8/19,12776,122,75.4,1316,16813216,22293040,16940,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,8/19,73765,537,79.2,1622,119646830,151021176,93108,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,8/19,16875,159,64,972,16402500,25635528,26374,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,8/19,212024,1571,82.2,643,136274512,165783375,257925,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,8/19,18137,114,89.4,1607,29146159,32618886,20298,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,8/19,55413,484,76,2120,117475560,154647640,72947,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,8/19,13768,642,55.8,246,3386928,6065868,24658,2019,8,2019/8/19
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,8/19,149036,1020,86.1,1167,173925012,201894501,173003,2019,8,2019/8/19
ARMIDALE,151.6661 ,-30.5006 ,SYDNEY,151.2093,-33.8688,8/19,10350,371,65.3,382,3953700,6050880,15840,2019,8,2019/8/19
ALICE SPRINGS,133.8700 ,-23.7000 ,DARWIN,130.8444,-12.4637,8/19,12610,161,47.6,1305,16456050,34595550,26510,2019,8,2019/8/19
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,8/19,0,0,0,1860,0,0,0,2019,8,2019/8/19
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,8/19,0,0,0,2022,0,0,0,2019,8,2019/8/19
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,8/19,19685,124,88.8,2181,42932985,48326598,22158,2019,8,2019/8/19
BUNDABERG,152.2400 ,-24.4500 ,BRISBANE,153.026,-27.4705,8/19,13344,308,69.4,287,3829728,5518436,19228,2019,8,2019/8/19
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,8/19,33666,338,84.2,1677,56457882,67029690,39970,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,8/19,60733,566,77.8,956,58060748,74595724,78029,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,8/19,115839,932,86.6,1391,161132049,186165876,133836,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,8/19,35716,257,85.2,2852,101862032,119547284,41917,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,8/19,18119,378,70.8,653,11831707,16716800,25600,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,8/19,21419,431,65.9,434,9295846,14104132,32498,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,8/19,18642,126,83.3,1791,33387822,40068252,22372,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,8/19,12628,124,80.6,888,11213664,13918512,15674,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,8/19,13501,147,77.2,1573,21237073,27521208,17496,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,8/19,306282,2108,85.4,1381,422975442,495523515,358815,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,8/19,69350,688,78.3,797,55271950,70552034,88522,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,8/19,0,0,0,780,0,0,0,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,8/19,53449,504,76.8,614,32817686,42712910,69565,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,8/19,79154,513,82.9,3615,286141710,345077055,95457,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,8/19,22714,144,88.2,895,20329030,23048040,25752,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,8/19,47484,669,83.5,518,24596712,29453998,56861,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,8/19,413613,2972,84.3,753,311450589,369241080,490360,2019,8,2019/8/19
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,8/19,91854,756,80.9,1112,102141648,126265376,113548,2019,8,2019/8/19
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,8/19,101284,971,65.7,470,47603480,72462720,154176,2019,8,2019/8/19
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,8/19,84536,1434,75.7,236,19950496,26356716,111681,2019,8,2019/8/19
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,8/19,25851,389,75.2,443,11451993,15229454,34378,2019,8,2019/8/19
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,8/19,82117,462,90.9,2311,189772387,208662501,90291,2019,8,2019/8/19
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,8/19,98555,567,88,1971,194251905,220639653,111943,2019,8,2019/8/19
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,8/19,12017,334,57,284,3412828,5987004,21081,2019,8,2019/8/19
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,8/19,16197,524,67.2,310,5021070,7471000,24100,2019,8,2019/8/19
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,8/19,31277,186,90.8,3131,97928287,107862950,34450,2019,8,2019/8/19
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,8/19,16405,124,76.6,2651,43489655,56768514,21414,2019,8,2019/8/19
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,8/19,31432,207,86.3,3155,99167960,114860930,36406,2019,8,2019/8/19
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,8/19,0,0,0,370,0,0,0,2019,8,2019/8/19
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,8/19,125053,863,80.1,618,77282754,96430866,156037,2019,8,2019/8/19
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,8/19,48865,393,81.2,1039,50770735,62549878,60202,2019,8,2019/8/19
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,8/19,0,0,0,0,0,0,0,2019,8,2019/8/19
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,8/19,17004,137,75.3,1526,25948104,34452502,22577,2019,8,2019/8/19
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,8/19,25205,356,56.3,538,13560290,24090026,44777,2019,8,2019/8/19
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,8/19,40901,500,66.5,1250,51126250,76896250,61517,2019,8,2019/8/19
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,8/19,67814,640,84,476,32279464,38432240,80740,2019,8,2019/8/19
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,8/19,18085,114,89,914,16529690,18577964,20326,2019,8,2019/8/19
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,8/19,49073,300,90.8,1454,71352142,78603240,54060,2019,8,2019/8/19
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,8/19,51074,379,84.6,837,42748938,50515461,60353,2019,8,2019/8/19
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,8/19,20245,426,65.7,457,9251965,14090224,30832,2019,8,2019/8/19
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,8/19,36347,230,87.2,836,30386092,34854512,41692,2019,8,2019/8/19
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,8/19,177635,1024,91.2,1330,236817569,259554796,194704,2019,8,2019/8/19
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,8/19,168901,989,87.1,2706,457046106,524579748,193858,2019,8,2019/8/19
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,8/19,769529,5048,85.6,706,545986649,637969171,899293,2019,8,2019/8/19
MELBOURNE,144.9631 ,-37.8136 ,TOWNSVILLE,146.8169,-19.259,8/19,0,0,0,2055,0,0,0,2019,8,2019/8/19
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,8/19,217246,1463,86,680,147727280,171793840,252638,2019,8,2019/8/19
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,8/19,33232,392,67,1312,43600384,65106688,49624,2019,8,2019/8/19
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,8/19,133503,729,83.1,3284,438423852,527709244,160691,2019,8,2019/8/19
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,8/19,30199,361,59.3,1019,30772781,51908879,50941,2019,8,2019/8/19
PROSERPINE,148.5832 ,-20.4018 ,SYDNEY,151.2093,-33.8688,8/19,9563,62,85,1517,14507071,17075352,11256,2019,8,2019/8/19
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,8/19,16200,348,72.2,321,5200200,7200993,22433,2019,8,2019/8/19
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,8/19,33058,265,81.2,612,20231496,24918192,40716,2019,8,2019/8/19
SYDNEY,151.2093 ,-33.8688 ,TAMWORTH,150.932,-31.0927,8/19,14887,346,67.4,320,4763840,7066560,22083,2019,8,2019/8/19
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,8/19,16490,114,82.1,1690,27868100,33935200,20080,2019,8,2019/8/19
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,8/1,16546,474,68.7,367,6072382,8841764,24092,2019,8,2019/8/1
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,7/19,20910,541,71.1,452,9451320,13296032,29416,2019,7,2019/7/19
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,7/19,14610,126,82,1316,19226760,23435328,17808,2019,7,2019/7/19
